Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),EGT 2 (deg C),Thermocouple 11 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT 1 TEMPERATURE (deg C),CHT 2 TEMPERATURE (deg C),ELEV POSITION (%),FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,GP Input 9,GP Input 10,OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
1124.06,2,12,2022-09-25 13:20:06,+55.37601,+10.20436,1752,99.4,268.4,-3.9,,,,,13:20:05,-0.7,-1.2,263.5,104.0,+1801,+0.5,-0.06,+1.0,13,+121,+11,106.8,29.89,+1783,256,7,138,,,,,0,0,,,,,,,-40,,,-79,,,,,3,1,0,"7000",52,+77,4247,4247,21.9,4.5,,4.5,5.2,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+786,,+779,,,+81.1,+71.5,+17,+5.2,+4.998,,,,,,+51.9,+76.5,,,,,
1125.06,2,12,2022-09-25 13:20:07,+55.37600,+10.20356,1753,98.2,268.7,-3.9,,,,,13:20:06,-0.2,-0.7,263.6,102.3,+1802,+0.2,-0.04,+1.0,15,+106,+11,105.0,29.89,+1783,256,7,138,,,,,0,0,,,,,,,-40,,,-79,,,,,3,1,0,"7000",51,+76,4215,4215,21.9,4.3,,4.3,5.2,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+780,,+772,,,+80.9,+71.4,+17,+5.2,+4.998,,,,,,+51.4,+76.5,,,,,
1126.06,2,12,2022-09-25 13:20:08,+55.37599,+10.20276,1752,97.4,269.0,-3.9,,,,,13:20:07,-0.2,-1.0,264.4,101.2,+1803,+0.1,-0.03,+0.9,13,+72,+11,104.0,29.89,+1786,256,7,138,,,,,0,0,,,,,,,-41,,,-80,,,,,3,1,0,"7000",52,+76,4201,4201,21.7,4.0,,4.0,5.2,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+777,,+765,,,+80.6,+71.3,+17,+5.2,+4.998,,,,,,+51.7,+76.4,,,,,
1127.06,2,12,2022-09-25 13:20:09,+55.37598,+10.20198,1751,96.6,269.1,-3.9,,,,,13:20:08,-0.4,-1.9,265.3,100.3,+1803,+0.0,-0.03,+0.9,14,+42,+11,103.0,29.89,+1785,256,7,138,,,,,0,0,,,,,,,-41,,,-80,,,,,3,1,0,"7000",53,+76,4188,4188,21.7,3.7,,3.7,5.2,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+773,,+760,,,+80.4,+71.2,+17,+5.2,+4.998,,,,,,+52.6,+76.3,,,,,
1128.06,2,12,2022-09-25 13:20:10,+55.37597,+10.20120,1747,96.1,269.1,-3.9,,,,,13:20:09,-0.3,-2.1,266.4,99.5,+1803,+0.1,-0.04,+1.0,17,-8,+11,102.2,29.89,+1785,258,7,138,,,,,0,0,,,,,,,-41,,,-76,,,,,3,1,0,"7000",52,+76,4174,4174,21.8,3.6,,3.6,5.3,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+770,,+755,,,+80.4,+71.1,+17,+5.3,+4.998,,,,,,+52.2,+76.2,,,,,
1129.06,2,12,2022-09-25 13:20:11,+55.37597,+10.20042,1743,95.7,269.2,-3.9,,,,,13:20:10,-0.9,-3.0,266.5,99.9,+1803,-0.2,-0.04,+0.9,15,-55,+11,102.6,29.89,+1785,260,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",52,+76,4185,4185,21.8,3.3,,3.3,5.3,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+767,,+751,,,+80.2,+70.8,+17,+5.3,+4.998,,,,,,+52.1,+76.2,,,,,
1130.06,2,12,2022-09-25 13:20:12,+55.37596,+10.19964,1738,95.4,269.1,-3.9,,,,,13:20:11,-1.0,-3.3,266.7,99.6,+1803,-0.1,-0.04,+1.1,16,-138,+11,102.3,29.89,+1775,261,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",51,+76,4180,4180,21.8,3.2,,3.2,5.2,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+765,,+748,,,+80.2,+70.7,+17,+5.2,+4.998,,,,,,+51.4,+76.1,,,,,
1131.06,2,12,2022-09-25 13:20:13,+55.37595,+10.19887,1733,95.1,268.9,-3.9,,,,,13:20:12,-1.9,-3.6,266.4,99.2,+1798,-0.2,-0.03,+0.9,14,-221,+11,101.8,29.89,+1775,263,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",52,+76,4177,4177,21.8,3.1,,3.1,5.2,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+763,,+745,,,+80.0,+70.7,+17,+5.2,+4.998,,,,,,+51.6,+76.0,,,,,
1132.06,2,12,2022-09-25 13:20:14,+55.37594,+10.19810,1725,95.0,268.7,-3.9,,,,,13:20:13,-2.7,-3.7,266.5,100.0,+1791,-0.2,-0.03,+0.8,13,-296,+11,102.7,29.89,+1759,265,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",52,+76,4186,4186,21.8,3.1,,3.1,5.2,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+761,,+742,,,+79.9,+70.5,+17,+5.2,+4.998,,,,,,+51.9,+75.9,,,,,
1133.06,2,12,2022-09-25 13:20:15,+55.37593,+10.19733,1715,95.4,268.4,-3.9,,,,,13:20:14,-2.9,-3.2,266.6,100.9,+1783,-0.1,-0.04,+0.9,17,-348,+11,103.5,29.89,+1750,267,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",52,+76,4197,4197,21.8,3.1,,3.1,5.3,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+759,,+740,,,+79.7,+70.2,+17,+5.3,+4.998,,,,,,+51.7,+75.9,,,,,
1134.06,2,12,2022-09-25 13:20:16,+55.37592,+10.19655,1705,95.6,268.2,-3.9,,,,,13:20:15,-3.0,-3.2,266.0,101.8,+1775,-0.2,-0.04,+1.1,16,-410,+11,104.5,29.89,+1740,268,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",51,+76,4206,4206,21.8,2.9,,2.9,5.3,,,14.9,13.8,,-0.4,189.5,140.7,,,,,,,,,,+757,,+739,,,+79.5,+70.1,+17,+5.3,+4.998,,,,,,+50.9,+75.9,,,,,
1135.06,2,12,2022-09-25 13:20:17,+55.37591,+10.19578,1696,95.7,268.1,-3.9,,,,,13:20:16,-3.7,-3.2,265.1,102.3,+1766,-0.2,-0.04,+0.9,13,-462,+11,105.0,29.89,+1728,269,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",53,+76,4220,4220,21.8,2.8,,2.8,5.2,,,14.9,13.8,,-0.4,189.5,140.7,,,,,,,,,,+757,,+738,,,+79.5,+69.9,+17,+5.2,+4.998,,,,,,+52.6,+75.8,,,,,
1136.06,2,12,2022-09-25 13:20:18,+55.37589,+10.19500,1685,95.8,267.9,-3.9,,,,,13:20:17,-3.6,-3.4,264.7,102.2,+1754,-0.0,-0.04,+0.8,14,-546,+11,104.8,29.89,+1714,269,7,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",53,+76,3936,3936,20.4,2.8,,2.8,5.2,,,14.9,13.8,,-0.3,189.5,140.7,,,,,,,,,,+755,,+735,,,+79.3,+69.8,+17,+5.2,+4.998,,,,,,+53.3,+75.8,,,,,
1137.06,2,12,2022-09-25 13:20:19,+55.37587,+10.19423,1674,95.3,267.9,-3.9,,,,,13:20:18,-3.8,-1.9,264.4,102.4,+1745,+0.2,-0.05,+1.3,17,-567,+11,105.0,29.89,+1702,269,8,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",54,+76,3789,3789,17.9,2.8,,2.8,5.3,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+749,,+731,,,+79.1,+69.7,+17,+5.3,+4.998,,,,,,+54.3,+75.8,,,,,
1138.06,2,12,2022-09-25 13:20:20,+55.37586,+10.19346,1663,95.0,267.6,-3.9,,,,,13:20:19,-5.0,-2.4,264.7,103.1,+1734,+0.8,-0.05,+0.8,13,-591,+11,105.8,29.89,+1688,269,8,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",49,+76,3820,3820,17.6,2.7,,2.7,5.4,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+745,,+727,,,+79.0,+69.6,+17,+5.4,+4.998,,,,,,+49.4,+75.7,,,,,
1139.06,2,12,2022-09-25 13:20:21,+55.37584,+10.19269,1653,94.5,267.5,-3.9,,,,,13:20:20,-5.0,+0.6,264.0,102.1,+1723,+0.5,-0.07,+0.9,10,-602,+11,104.8,29.89,+1678,269,8,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",50,+76,3806,3806,17.4,2.7,,2.7,5.3,,,14.9,13.8,,-0.7,189.5,140.7,,,,,,,,,,+744,,+724,,,+78.8,+69.4,+17,+5.3,+4.998,,,,,,+49.7,+75.6,,,,,
1140.06,2,12,2022-09-25 13:20:22,+55.37582,+10.19192,1642,94.1,268.1,-3.9,,,,,13:20:21,-4.8,+2.5,263.7,101.2,+1713,-0.0,-0.05,+1.1,16,-610,+11,103.7,29.89,+1671,268,8,138,,,,,0,0,,,,,,,-48,,,-78,,,,,3,1,0,"7000",50,+76,3793,3793,17.5,2.8,,2.8,5.4,,,14.9,13.7,,-0.7,189.5,140.7,,,,,,,,,,+743,,+721,,,+78.4,+69.1,+17,+5.4,+4.998,,,,,,+49.9,+75.5,,,,,
1141.06,2,12,2022-09-25 13:20:23,+55.37581,+10.19116,1628,93.8,268.6,-3.9,,,,,13:20:22,-4.8,+0.8,265.4,100.1,+1700,+0.9,-0.06,+1.0,14,-677,+11,102.6,29.89,+1658,269,8,138,,,,,0,0,,,,,,,-54,,,-78,,,,,3,1,0,"7000",50,+75,3774,3774,17.6,2.8,,2.8,5.3,,,14.9,13.8,,-0.7,189.5,140.7,,,,,,,,,,+741,,+718,,,+78.1,+68.8,+17,+5.3,+4.998,,,,,,+49.8,+75.4,,,,,
1142.06,2,12,2022-09-25 13:20:24,+55.37580,+10.19040,1613,93.6,269.2,-3.9,,,,,13:20:23,-4.4,-1.5,265.6,99.9,+1688,+0.6,-0.08,+0.9,15,-697,+11,102.4,29.89,+1643,269,8,138,,,,,0,0,,,,,,,-54,,,-78,,,,,3,1,0,"7000",50,+75,3769,3769,17.6,2.7,,2.7,5.4,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+739,,+715,,,+77.9,+68.7,+17,+5.4,+4.998,,,,,,+49.8,+75.2,,,,,
1143.06,2,12,2022-09-25 13:20:25,+55.37580,+10.18965,1598,93.4,269.3,-3.9,,,,,13:20:24,-4.0,-2.6,265.7,99.9,+1675,+0.2,-0.07,+1.0,17,-730,+11,102.3,29.89,+1627,269,8,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",50,+75,3769,3769,17.6,2.5,,2.5,5.5,,,14.9,13.8,,-0.5,189.5,140.7,,,,,,,,,,+738,,+713,,,+77.7,+68.5,+17,+5.5,+4.998,,,,,,+50.5,+75.0,,,,,
1144.06,2,12,2022-09-25 13:20:26,+55.37579,+10.18889,1583,93.2,269.3,-3.9,,,,,13:20:25,-3.7,-3.2,265.6,99.8,+1663,-0.2,-0.06,+0.8,18,-740,+11,102.2,29.89,+1612,269,8,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",52,+75,3759,3759,17.6,2.4,,2.4,5.6,,,14.9,13.7,,-0.6,189.5,140.7,,,,,,,,,,+736,,+709,,,+77.4,+68.1,+17,+5.6,+4.998,,,,,,+51.8,+74.7,,,,,
1145.06,2,12,2022-09-25 13:20:27,+55.37578,+10.18813,1570,93.2,269.1,-3.9,,,,,13:20:26,-4.0,-4.1,266.3,99.1,+1647,-0.1,-0.06,+1.0,14,-822,+11,101.5,29.89,+1592,269,8,138,,,,,0,0,,,,,,,-46,,,-78,,,,,3,1,0,"7000",49,+75,3760,3760,17.6,2.2,,2.2,5.3,,,14.9,13.7,,-0.6,189.5,140.7,,,,,,,,,,+735,,+708,,,+77.0,+67.9,+17,+5.3,+4.998,,,,,,+48.6,+74.5,,,,,
1146.06,2,12,2022-09-25 13:20:28,+55.37577,+10.18738,1556,93.0,269.0,-3.9,,,,,13:20:27,-4.1,-3.6,266.7,100.5,+1634,-0.1,-0.06,+0.8,15,-817,+11,102.9,29.89,+1576,270,8,138,,,,,0,0,,,,,,,-46,,,-78,,,,,3,1,0,"7000",49,+74,3768,3768,17.6,2.3,,2.3,5.4,,,14.9,13.8,,-0.6,189.5,140.7,,,,,,,,,,+733,,+705,,,+76.7,+67.7,+17,+5.4,+4.998,,,,,,+48.8,+74.2,,,,,
1147.06,2,12,2022-09-25 13:20:29,+55.37577,+10.18663,1542,93.0,268.8,-3.9,,,,,13:20:28,-4.6,-3.2,266.5,102.1,+1618,-0.1,-0.06,+1.2,12,-858,+11,104.5,29.89,+1557,271,9,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",52,+74,3800,3800,17.6,2.3,,2.3,5.4,,,14.9,13.8,,-0.3,189.5,140.7,,,,,,,,,,+732,,+703,,,+76.5,+67.5,+17,+5.4,+4.998,,,,,,+52.5,+74.0,,,,,
1148.06,2,12,2022-09-25 13:20:30,+55.37576,+10.18587,1528,92.9,268.9,-3.9,,,,,13:20:29,-4.5,-2.7,265.8,100.5,+1605,-0.1,-0.08,+1.0,18,-835,+11,102.9,29.89,+1551,271,9,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",49,+74,3779,3779,17.6,2.2,,2.2,5.5,,,14.9,13.8,,-0.2,189.5,140.7,,,,,,,,,,+731,,+702,,,+76.4,+67.1,+17,+5.5,+4.998,,,,,,+49.3,+73.8,,,,,
1149.06,2,12,2022-09-25 13:20:31,+55.37575,+10.18512,1517,92.8,269.0,-3.9,,,,,13:20:30,-4.2,-2.5,265.8,99.6,+1593,-0.1,-0.06,+1.3,19,-791,+11,102.0,29.89,+1537,271,9,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",50,+74,3762,3762,17.6,2.2,,2.2,5.4,,,14.9,13.8,,-0.2,189.5,140.7,,,,,,,,,,+729,,+701,,,+76.0,+66.7,+17,+5.4,+4.998,,,,,,+50.3,+73.6,,,,,
1150.06,2,12,2022-09-25 13:20:32,+55.37574,+10.18437,1506,92.7,269.3,-3.9,,,,,13:20:31,-3.3,-3.5,266.1,97.7,+1581,-0.1,-0.06,+1.1,17,-762,+11,100.0,29.89,+1521,271,9,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",49,+73,3744,3744,17.7,2.2,,2.2,5.3,,,14.9,13.8,,-0.3,189.5,140.7,,,,,,,,,,+728,,+700,,,+75.7,+66.5,+17,+5.3,+4.998,,,,,,+48.8,+73.4,,,,,
1151.06,2,12,2022-09-25 13:20:33,+55.37574,+10.18361,1495,92.6,269.4,-3.9,,,,,13:20:32,-2.7,-3.2,267.3,98.4,+1570,-0.0,-0.05,+0.9,18,-710,+11,100.7,29.89,+1508,272,9,138,,,,,0,0,,,,,,,-46,,,-77,,,,,3,1,0,"7000",50,+73,3749,3749,17.7,2.2,,2.2,5.4,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+727,,+698,,,+75.3,+66.3,+17,+5.4,+4.998,,,,,,+49.7,+73.2,,,,,
1152.06,2,12,2022-09-25 13:20:34,+55.37573,+10.18286,1484,92.4,269.4,-3.9,,,,,13:20:33,-2.0,-3.3,268.4,98.1,+1561,+0.2,-0.07,+1.2,22,-651,+11,100.3,29.89,+1498,274,9,138,,,,,0,0,,,,,,,-46,,,-74,,,,,3,1,0,"7000",50,+73,3727,3727,17.7,2.3,,2.3,5.6,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+726,,+698,,,+75.0,+66.0,+17,+5.6,+4.998,,,,,,+50.4,+73.1,,,,,
1153.06,2,12,2022-09-25 13:20:35,+55.37573,+10.18211,1476,92.3,269.5,-3.9,,,,,13:20:34,-1.6,-7.1,266.3,98.0,+1553,-1.1,-0.03,+1.3,21,-592,+11,100.3,29.89,+1487,274,9,138,,,,,0,0,,,,,,,-45,,,-75,,,,,3,1,0,"7000",49,+73,3726,3726,17.7,2.2,,2.2,5.6,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+724,,+697,,,+74.5,+65.7,+17,+5.6,+4.998,,,,,,+49.1,+72.9,,,,,
1154.06,2,12,2022-09-25 13:20:36,+55.37572,+10.18136,1470,91.9,268.5,-3.9,,,,,13:20:35,-2.2,-7.3,267.3,96.4,+1544,-0.2,-0.04,+0.9,16,-563,+11,98.6,29.89,+1478,276,8,138,,,,,0,0,,,,,,,-37,,,-74,,,,,3,1,0,"7000",50,+73,3727,3727,17.8,1.9,,1.9,5.2,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+724,,+695,,,+74.2,+65.5,+17,+5.2,+4.998,,,,,,+49.5,+72.7,,,,,
1155.06,2,12,2022-09-25 13:20:37,+55.37571,+10.18062,1464,91.6,268.2,-3.9,,,,,13:20:36,-1.7,-3.3,266.7,96.7,+1537,-0.2,-0.03,+1.2,21,-494,+11,98.9,29.89,+1478,277,8,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+73,3715,3715,17.8,2.0,,2.0,5.3,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+723,,+694,,,+74.0,+65.4,+17,+5.3,+4.998,,,,,,+49.9,+72.6,,,,,
1156.06,2,12,2022-09-25 13:20:38,+55.37569,+10.17988,1458,91.2,267.9,-3.9,,,,,13:20:37,-2.1,-5.0,267.6,95.4,+1529,+0.2,-0.02,+0.9,14,-494,+11,97.6,29.89,+1469,279,8,138,,,,,0,0,,,,,,,-38,,,-76,,,,,3,1,0,"7000",50,+72,3716,3716,17.8,2.0,,2.0,5.1,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+722,,+693,,,+74.0,+65.2,+17,+5.1,+4.998,,,,,,+50.2,+72.4,,,,,
1157.06,2,12,2022-09-25 13:20:39,+55.37568,+10.17914,1449,90.8,267.9,-3.9,,,,,13:20:38,-2.0,-4.3,267.7,95.5,+1523,+0.3,-0.04,+0.9,22,-450,+11,97.7,29.89,+1462,281,8,138,,,,,0,0,,,,,,,-42,,,-75,,,,,3,1,0,"7000",51,+72,3690,3690,17.8,2.3,,2.3,5.5,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+721,,+693,,,+73.9,+65.0,+17,+5.5,+4.998,,,,,,+50.6,+72.3,,,,,
1158.06,2,12,2022-09-25 13:20:40,+55.37566,+10.17840,1441,91.1,267.9,-3.9,,,,,13:20:39,-2.7,-3.3,267.1,94.9,+1516,-0.3,-0.04,+1.2,23,-439,+11,97.0,29.89,+1454,282,8,138,,,,,0,0,,,,,,,-42,,,-75,,,,,3,1,0,"7000",50,+72,3689,3689,17.8,2.2,,2.2,5.5,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+719,,+691,,,+73.6,+64.8,+17,+5.5,+4.998,,,,,,+50.1,+72.1,,,,,
1159.06,2,12,2022-09-25 13:20:41,+55.37564,+10.17766,1433,91.1,267.7,-3.9,,,,,13:20:40,-3.5,-3.1,268.6,96.9,+1506,+0.5,-0.05,+0.8,16,-498,+11,99.1,29.89,+1445,285,8,138,,,,,0,0,,,,,,,-45,,,-75,,,,,3,1,0,"7000",50,+72,3722,3722,17.9,2.2,,2.2,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+719,,+690,,,+73.4,+64.7,+17,+5.4,+4.998,,,,,,+50.1,+72.0,,,,,
1160.06,2,12,2022-09-25 13:20:42,+55.37563,+10.17692,1425,91.1,268.3,-3.9,,,,,13:20:41,-3.5,-6.5,266.3,97.4,+1499,-0.9,-0.03,+1.2,17,-484,+11,99.5,29.89,+1435,285,8,138,,,,,0,0,,,,,,,-44,,,-75,,,,,3,1,0,"7000",50,+72,3714,3714,17.9,2.3,,2.3,5.3,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+718,,+690,,,+73.3,+64.6,+17,+5.3,+4.998,,,,,,+49.9,+71.8,,,,,
1161.06,2,12,2022-09-25 13:20:43,+55.37562,+10.17618,1417,91.5,267.8,-3.9,,,,,13:20:42,-4.0,-7.0,266.9,99.1,+1490,-0.1,-0.05,+1.3,21,-500,+11,101.2,29.89,+1430,285,9,138,,,,,0,0,,,,,,,-43,,,-75,,,,,3,1,0,"7000",50,+72,3748,3748,17.7,2.3,,2.3,5.6,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+717,,+690,,,+73.2,+64.3,+17,+5.6,+4.998,,,,,,+49.8,+71.7,,,,,
1162.06,2,12,2022-09-25 13:20:44,+55.37560,+10.17544,1411,91.4,267.6,-3.9,,,,,13:20:43,-2.7,-9.1,266.2,98.5,+1480,-0.3,-0.06,+1.0,18,-499,+11,100.7,29.89,+1420,286,9,138,,,,,0,0,,,,,,,-43,,,-74,,,,,3,1,0,"7000",50,+72,3748,3748,17.8,2.1,,2.1,5.3,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+717,,+689,,,+72.9,+64.2,+17,+5.3,+4.998,,,,,,+49.8,+71.6,,,,,
1163.06,2,12,2022-09-25 13:20:45,+55.37558,+10.17470,1405,91.2,266.4,-3.9,,,,,13:20:44,-2.5,-11.7,265.7,97.7,+1478,-0.4,-0.05,+0.8,15,-379,+12,99.8,29.89,+1418,287,9,138,,,,,0,0,,,,,,,-42,,,-76,,,,,3,1,0,"7000",50,+71,3726,3726,17.7,2.6,,2.6,5.6,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+717,,+689,,,+72.6,+64.2,+17,+5.6,+4.998,,,,,,+50.2,+71.4,,,,,
1164.06,2,12,2022-09-25 13:20:46,+55.37555,+10.17396,1401,90.9,265.0,-3.9,,,,,13:20:45,-2.7,-9.7,265.7,97.3,+1472,+0.1,-0.03,+0.9,24,-349,+12,99.4,29.89,+1412,288,9,138,,,,,0,0,,,,,,,-23,,,-76,,,,,3,1,0,"7000",50,+71,3728,3728,17.8,2.7,,2.7,5.3,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+716,,+690,,,+72.4,+65.0,+17,+5.3,+4.998,,,,,,+50.0,+71.3,,,,,
1165.06,2,12,2022-09-25 13:20:47,+55.37551,+10.17323,1395,90.4,264.3,-3.9,,,,,13:20:46,-2.3,-5.4,263.4,97.3,+1466,-1.2,-0.03,+1.1,22,-368,+12,99.4,29.89,+1412,288,9,138,,,,,0,0,,,,,,,-24,,,-76,,,,,3,1,0,"7000",50,+71,3726,3726,17.8,2.7,,2.7,5.5,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+716,,+689,,,+72.3,+64.8,+16,+5.5,+4.998,,,,,,+49.9,+71.2,,,,,
1166.06,2,12,2022-09-25 13:20:48,+55.37547,+10.17250,1388,90.0,263.8,-3.9,,,,,13:20:47,-2.2,-4.2,263.1,96.1,+1458,-0.7,-0.03,+1.3,18,-424,+12,98.2,29.89,+1403,289,9,138,,,,,0,0,,,,,,,-38,,,-76,,,,,3,1,0,"7000",50,+71,3706,3706,17.9,2.5,,2.5,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+716,,+689,,,+72.1,+64.6,+16,+5.4,+4.998,,,,,,+50.0,+71.1,,,,,
1167.06,2,12,2022-09-25 13:20:49,+55.37542,+10.17178,1379,89.6,263.8,-3.9,,,,,13:20:48,-2.4,-3.3,263.2,95.9,+1448,-0.1,-0.02,+1.1,21,-467,+12,98.0,29.89,+1392,289,9,138,,,,,0,0,,,,,,,-38,,,-75,,,,,3,1,0,"7000",50,+71,3695,3695,17.9,2.4,,2.4,5.3,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+715,,+689,,,+72.0,+64.5,+16,+5.3,+4.998,,,,,,+50.1,+71.0,,,,,
1168.06,2,12,2022-09-25 13:20:50,+55.37538,+10.17106,1371,89.3,263.8,-3.9,,,,,13:20:49,-2.1,-4.3,263.1,95.7,+1442,-0.1,-0.03,+1.0,20,-428,+12,97.8,29.89,+1384,289,9,138,,,,,0,0,,,,,,,-38,,,-75,,,,,3,1,0,"7000",51,+71,3700,3700,17.9,2.3,,2.3,5.4,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+714,,+688,,,+72.0,+64.5,+17,+5.4,+4.998,,,,,,+50.6,+70.8,,,,,
1169.06,2,12,2022-09-25 13:20:51,+55.37534,+10.17034,1363,88.8,263.8,-3.9,,,,,13:20:50,-2.1,-6.2,262.4,96.2,+1435,-0.3,-0.04,+0.9,22,-425,+12,98.3,29.89,+1376,289,9,138,,,,,0,0,,,,,,,-38,,,-75,,,,,3,1,0,"7000",50,+71,3712,3712,17.9,2.4,,2.4,5.5,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+714,,+686,,,+71.9,+64.3,+17,+5.5,+4.998,,,,,,+50.0,+70.7,,,,,
1170.06,2,12,2022-09-25 13:20:52,+55.37529,+10.16962,1356,88.7,263.4,-3.9,,,,,13:20:51,-2.7,-4.5,262.1,94.7,+1426,-0.3,-0.03,+0.8,15,-466,+12,96.7,29.89,+1376,289,9,138,,,,,0,0,,,,,,,-38,,,-75,,,,,3,1,0,"7000",50,+71,3689,3689,17.9,2.2,,2.2,5.3,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+714,,+686,,,+71.7,+64.2,+16,+5.3,+4.998,,,,,,+50.1,+70.6,,,,,
